id,season,stage,home_shoton,away_shoton,GAP_H_Shoton,GAP_A_Shoton,home_shotoff,away_shotoff,GAP_H_Shotoff,GAP_A_Shotoff,home_shot,away_shot,GAP_H_Shot,GAP_A_Shot,home_cross_sum,away_cross_sum,GAP_H_Cross,GAP_A_Cross,AVG_H_Shoton,AVG_A_Shoton,AVG_H_Shotoff,AVG_A_Shotoff,AVG_H_Shot,AVG_A_Shot,AVG_H_Cross,AVG_A_Cross,home_result,LR_h_shoton,LR_h_shotoff,LR_h_shot,LR_h_cross,LR_a_shoton,LR_a_shotoff,LR_a_shot,LR_a_cross,CB_POW_H,CB_MEN_H,CB_SKI_H,CB_MOV_H,CB_ATT_H,CB_DEF_H,CM_POW_H,CM_MEN_H,CM_SKI_H,CM_MOV_H,CM_ATT_H,CM_DEF_H,GK_POW_H,GK_MEN_H,GK_MOV_H,GK_GOK_H,ST_POW_H,ST_MEN_H,ST_SKI_H,ST_MOV_H,ST_ATT_H,ST_DEF_H,CB_POW_A,CB_MEN_A,CB_SKI_A,CB_MOV_A,CB_ATT_A,CB_DEF_A,CM_POW_A,CM_MEN_A,CM_SKI_A,CM_MOV_A,CM_ATT_A,CM_DEF_A,GK_POW_A,GK_MEN_A,GK_MOV_A,GK_GOK_A,ST_POW_A,ST_MEN_A,ST_SKI_A,ST_MOV_A,ST_ATT_A,ST_DEF_A,B365_home_win_Prob,p_home,home_odds_synth,kelly_fraction_home,kelly_index,kelly_group
4639,2015/2016,32,10,3,7.3762084715386305,4.091106499103548,4,4,6.746368415037556,3.087525130502101,14,7,13.708648741326973,6.75079002941302,23,20,25.013194611883655,17.090860760470644,6.035830618892507,5.606629834254144,5.566775244299674,5.159116022099448,11.602605863192181,10.765745856353591,20.964169381107492,20.40552486187845,1,10.10244533864908,7.025306798843727,17.12775213749281,29.82672323229467,4.204992685742382,3.212549466790531,7.417542152532904,17.97053824949288,209.4,189.6,183.0,186.4,188.4,224.6666666666667,339.6,315.2,299.0,333.8,268.4,353.6666666666667,40.4,32.4,55.6,73.6,140.4,127.8,140.2,157.6,144.0,49.0,255.2,217.4,219.4,286.2,212.8,294.0,375.2,337.6,350.8,377.2,335.0,304.6666666666666,38.6,22.2,60.6,67.6,75.2,61.8,68.6,75.6,75.0,17.0,0.1708264004437049,0.9386313,5.853896103896106,0.9259881116873444,0.9259881116873444,easy
4640,2015/2016,32,9,4,5.701121937935253,5.374716918276819,6,3,5.117569347907885,6.164900291378409,15,7,11.400556568182978,11.936069433170113,18,12,26.552638415383118,21.404957048024936,6.2075471698113205,6.265780730897009,5.69811320754717,5.578073089700996,11.90566037735849,11.843853820598005,21.77358490566038,21.641196013289036,0,6.987133053262234,5.033970728112033,12.02110378137427,23.70136348268616,5.82106374330144,5.143910063344501,10.96497380664594,16.89028703199436,249.0,210.6,224.8,255.0,199.6,291.3333333333333,273.6,260.2,282.2,293.2,260.6,186.3333333333333,42.2,28.2,47.8,74.6,141.0,114.8,124.2,148.0,131.6,43.0,239.6,240.8,190.4,221.4,219.0,305.6666666666667,361.6,329.0,323.8,339.6,319.8,305.3333333333334,41.0,27.0,53.0,78.6,76.2,60.4,59.2,69.2,71.2,20.33333333333333,0.4985163204747775,0.1870776,2.005952380952381,-0.6210346295107045,-0.6210346295107045,hard
4641,2015/2016,32,5,4,2.637796463421404,6.0354076313410125,6,7,1.7546316419075554,6.191668425615928,11,11,3.0811933004753946,12.483857464240884,23,14,14.020007156158451,20.523143863349517,5.704935622317597,6.3431372549019605,5.395922746781117,5.990196078431373,11.100858369098713,12.333333333333334,21.002145922746777,25.08823529411765,0,4.893589671105108,5.515573963803575,10.40916363490869,26.06842737722626,6.195219731733656,6.536381820318675,12.73160155205232,19.14100733407478,269.4,245.2,221.4,249.2,220.2,312.3333333333333,290.2,276.0,294.4,301.8,268.6,207.3333333333333,37.2,27.8,51.2,76.0,142.6,108.4,127.0,148.0,132.0,37.66666666666666,269.8,257.4,231.2,264.8,230.4,315.6666666666666,374.4,355.6,373.8,354.4,344.4,302.6666666666666,37.4,20.8,43.6,61.0,63.8,64.2,62.4,53.6,75.6,25.66666666666667,0.4736294240111034,0.009025797,2.1113553113553114,-0.8826549980168131,-0.8826549980168131,hard
4642,2015/2016,32,6,4,6.223604846783312,5.300134595738234,3,5,6.359547871637158,6.646825048384321,9,9,12.516159010756873,12.03587834371839,28,44,29.047956278208616,26.716587245211453,5.201923076923077,5.855769230769231,5.288461538461538,5.884615384615385,10.490384615384615,11.740384615384615,21.46153846153846,22.807692307692307,1,5.128539072458508,7.238325349391189,12.36686442184971,24.12954896267484,5.28477738588931,5.072607481552815,10.35738486744212,17.95740298923641,275.2,256.4,219.4,233.4,224.4,298.0,283.4,265.8,282.6,305.0,270.8,210.0,40.2,30.4,62.8,78.6,152.4,142.4,122.0,163.4,143.2,92.66666666666666,265.2,248.4,238.6,278.6,234.6,297.0,357.4,330.4,343.0,381.4,337.0,242.3333333333333,42.6,22.8,51.2,74.8,81.0,66.4,68.0,70.0,74.0,29.0,0.5115089514066496,0.9090376,1.9549999999999998,0.8137889931963376,0.8137889931963376,easy
4643,2015/2016,32,10,7,10.424426575568813,6.709793417445976,3,8,6.477787216702164,5.773205844584282,13,15,17.2936568276894,13.066585361468835,26,24,21.400790120179682,12.304355012681041,7.9423076923076925,7.4485981308411215,6.701923076923077,6.074766355140187,14.64423076923077,13.523364485981308,20.03846153846154,21.588785046728972,0,7.399214799332144,6.237310488226838,13.636525287559,20.34604593234704,6.234703220420039,5.492901668737336,11.72760488915737,17.05919001965866,260.0,250.6,227.6,283.4,226.4,314.3333333333333,318.8,280.2,312.0,373.8,277.6,240.3333333333333,46.6,30.4,51.8,75.2,82.4,66.2,66.2,69.4,74.0,24.33333333333333,247.0,213.6,199.6,252.2,202.8,292.3333333333333,277.0,270.4,300.0,275.0,267.6,220.6666666666667,42.2,30.6,57.0,73.6,153.8,125.0,122.4,146.2,133.8,65.33333333333333,0.6521739130434783,0.051404744,1.5333333333333332,-1.72721141576767,-1.72721141576767,hard
4644,2015/2016,32,5,7,8.565014481582274,5.545242023586153,3,2,4.291434648147569,5.368990874249067,8,9,13.130304390181383,10.96297329758138,19,20,27.310699315233407,19.554961508355003,5.798076923076923,6.010204081632653,5.3076923076923075,5.26530612244898,11.10576923076923,11.275510204081632,25.173076923076923,20.5,1,6.458128796093847,7.329574893702155,13.78770368979601,25.63401289293343,6.43181516969955,5.090349473137644,11.52216464283718,15.69456002937021,285.0,249.2,235.2,293.4,241.0,330.0,297.6,274.6,294.6,313.2,278.8,217.6666666666667,49.0,35.4,56.2,82.4,146.6,125.0,143.6,166.8,141.0,31.33333333333333,267.0,262.6,245.8,305.8,242.2,323.6666666666667,369.6,333.6,353.4,379.4,341.6,229.6666666666667,36.0,18.6,53.2,82.8,81.8,71.4,68.4,65.4,78.0,27.66666666666667,0.3911577369801424,0.5596478,2.5565134099616857,0.2767384457221398,0.2767384457221398,medium
4645,2015/2016,32,3,6,3.927283997871495,4.365519466937086,6,6,6.098532064331361,4.045493597797506,9,12,9.86479506289488,8.628231751750125,26,27,21.503459327932994,17.76578042385737,5.177242888402626,6.605769230769231,5.403719912472648,5.903846153846154,10.580962800875275,12.509615384615385,20.864332603938728,19.403846153846153,1,6.051373763565021,6.400444612835178,12.45181837640021,26.31558591647249,6.794813678542725,6.260265774562379,13.05507945310511,21.05124442596833,273.6,246.6,224.6,281.8,226.8,302.3333333333334,335.4,312.2,358.6,368.6,317.8,252.3333333333333,45.4,27.4,47.8,74.8,79.4,68.0,64.4,75.2,67.2,36.0,284.6,267.2,253.2,297.8,256.0,317.3333333333333,353.6,340.2,383.0,389.4,352.2,226.3333333333333,39.8,37.6,58.0,85.8,84.8,78.8,83.0,77.4,81.8,40.0,0.2171071327081557,0.9385712,4.606020942408377,0.9215361540633408,0.9215361540633408,easy
4646,2015/2016,32,4,5,6.626492239286783,3.9404687538059235,6,5,6.113254809058842,4.830366599805998,10,10,12.984694641879228,8.560852406527932,17,18,27.93953552922536,17.167545696265574,5.009708737864078,5.489583333333333,4.961165048543689,5.020833333333333,9.970873786407767,10.510416666666666,23.737864077669904,19.489583333333332,0,7.877176769601276,4.933895229139719,12.81107199874101,24.3529090465542,5.782293617783985,5.032788721038424,10.81508233882241,18.09858784266347,275.8,244.0,215.0,281.0,226.0,289.3333333333333,342.0,337.2,336.6,352.8,329.6,283.6666666666666,43.4,31.4,56.2,73.0,75.6,60.2,65.8,80.6,71.0,18.33333333333333,285.2,268.6,229.6,258.8,248.0,343.3333333333333,371.2,343.2,392.6,367.8,359.8,297.0,45.8,24.4,57.0,82.8,77.6,73.6,65.8,70.6,75.8,33.66666666666666,0.3245033112582781,0.7804466,3.081632653061225,0.6749748523328818,0.6749748523328818,medium
4647,2015/2016,32,9,1,7.8779149895679055,3.6827078062376724,8,1,7.604572448931323,4.6132246648883175,17,2,15.680210831928159,7.911699838244705,22,13,24.659115802232986,16.101467442604637,5.00990099009901,4.783505154639175,5.02970297029703,4.628865979381444,10.03960396039604,9.412371134020619,18.207920792079207,20.195876288659793,0,8.713737817809644,6.415313020670466,15.12905083848013,29.48276890178806,4.799885341375321,3.130521379789045,7.930406721164361,15.06516864738658,309.6,276.6,276.2,290.0,261.4,328.6666666666667,358.6,334.2,376.8,366.4,353.2,245.0,39.0,27.6,64.2,81.2,78.6,69.4,72.6,73.2,76.0,38.33333333333334,272.2,248.2,241.2,269.4,223.0,317.3333333333333,355.6,344.0,370.6,382.4,328.0,280.6666666666667,42.2,28.8,41.6,77.0,79.8,67.8,57.4,78.8,70.4,29.0,0.4773074961754207,0.68063176,2.09508547008547,0.3889940244395559,0.3889940244395559,medium
4648,2015/2016,32,8,4,8.353175406626208,4.8110887727844585,3,4,7.678367729570557,4.620260485422425,11,8,15.814002278795279,8.48793263707234,15,27,28.856935615907357,20.3449672991008,5.391752577319588,5.425742574257426,5.360824742268041,5.03960396039604,10.75257731958763,10.465346534653465,24.31958762886598,21.237623762376238,0,6.119531721525197,7.337188839760275,13.45672056128549,25.77106860864179,5.04221297184496,5.372973104109555,10.41518607595451,16.41762323332404,289.0,239.0,238.8,289.8,230.4,290.0,362.8,331.6,368.4,374.0,345.0,243.3333333333333,39.8,25.2,48.8,73.8,82.8,68.6,58.4,66.0,74.0,43.66666666666666,250.6,216.2,202.8,259.2,196.4,296.3333333333334,222.6,211.8,201.0,202.0,208.4,208.6666666666667,38.4,29.6,52.8,78.4,208.0,182.4,194.8,236.8,194.4,134.6666666666667,0.674237047551455,0.12364671,1.483157894736842,-1.6901563452090058,-1.6901563452090058,hard
4649,2015/2016,33,0,4,3.973263805322276,3.228148241526619,6,5,5.771722794589417,4.175066787146389,6,9,9.932751260675001,6.793711350843402,17,21,20.672318860028696,15.02000236081925,6.233644859813084,5.698193411264612,5.700934579439252,5.401700318809778,11.934579439252337,11.09989373007439,21.738317757009344,21.021253985122208,0,8.599062999404417,8.286722373069678,16.88578537247411,26.40918729791373,3.010246070509831,4.299659493471276,7.309905563981098,16.73210902396457,267.0,262.6,245.8,305.8,242.2,323.6666666666667,358.8,359.0,394.2,400.6,352.8,249.6666666666667,36.0,18.6,53.2,82.8,81.8,71.4,68.4,65.4,78.0,27.66666666666667,246.8,217.2,206.8,238.0,211.6,280.0,218.6,202.2,197.6,212.4,174.8,211.6666666666667,40.4,32.4,55.6,73.6,217.4,197.4,215.2,230.2,214.2,118.3333333333333,0.8341511285574091,0.09228519,1.1988235294117648,-4.473144194210419,-4.473144194210419,hard
4650,2015/2016,33,5,6,6.862414901839365,4.066693867907755,2,6,5.700680333845233,3.4961656024517476,7,12,12.813842821607818,7.42873458542946,32,20,28.43451061706346,16.656789607937508,5.411764705882353,5.156013001083424,5.029411764705882,5.409534127843988,10.441176470588236,10.565547128927411,21.294117647058822,20.91440953412784,1,6.802290146400662,6.537043064109968,13.33933321051063,28.10913688130074,5.132381054815007,4.79450872265327,9.926889777468269,16.06936377339336,285.8,264.2,242.2,289.8,250.0,334.0,363.6,346.8,401.2,394.0,368.4,250.3333333333333,45.8,24.4,57.0,82.8,73.2,63.6,73.2,80.0,69.4,26.33333333333333,275.2,257.2,219.4,234.0,224.4,301.3333333333334,347.0,313.8,339.8,384.0,320.2,256.0,41.4,30.4,61.6,79.8,76.2,74.0,59.8,84.2,70.0,56.0,0.4245799853907962,0.3770095,2.355268817204301,-0.08267087203969818,-0.08267087203969818,medium
4651,2015/2016,33,5,2,11.193232127423531,2.332754616866719,6,8,8.275531810622489,3.3488330613231847,11,10,19.845269538146752,5.481847199553524,22,21,27.070773943305102,11.095991725579541,7.961904761904762,5.0,6.666666666666667,4.971153846153846,14.628571428571428,9.971153846153847,20.095238095238095,23.673076923076923,1,7.512191050871949,8.055392746406646,15.5675837972786,27.8046563208229,5.026545344494112,4.167353801395933,9.193899145890041,14.98863586895572,267.0,252.8,253.4,282.4,246.8,302.0,366.6,343.8,376.6,386.8,368.8,197.3333333333333,39.8,37.6,58.0,85.8,63.4,59.4,63.2,76.8,59.2,20.66666666666667,249.0,210.6,224.8,255.0,199.6,291.3333333333333,278.6,263.4,272.0,281.0,257.0,221.6666666666667,43.4,37.2,52.0,74.2,136.4,117.2,123.6,161.8,129.0,50.66666666666667,0.5828476269775187,0.769594,1.715714285714286,0.44766948192181477,0.44766948192181477,medium
4652,2015/2016,33,5,3,9.655407845134029,0.6585168246973737,6,5,9.937453587991357,1.5176350049143448,11,8,20.00881451939091,1.3741151965990717,18,33,32.26797131553121,12.251818548976676,6.320388349514563,4.744897959183674,6.0,4.591836734693878,12.320388349514563,9.33673469387755,24.980582524271846,20.122448979591837,1,9.631646294098392,8.756148751563206,18.38779504566161,23.50941524707262,4.257778201142182,3.108529314384397,7.366307515526568,15.3601234640493,263.2,234.2,231.2,269.0,235.0,308.6666666666666,375.2,337.6,350.8,377.2,335.0,304.6666666666666,38.6,22.2,60.6,67.6,75.0,57.8,54.6,61.8,69.2,17.0,301.2,271.8,274.6,285.8,254.4,327.6666666666667,358.6,334.2,376.8,366.4,353.2,245.0,39.0,27.6,64.2,81.2,78.6,69.4,72.6,73.2,76.0,38.33333333333334,0.2162162162162162,0.9795614,4.625,0.9739231508353661,0.9739231508353661,easy
4653,2015/2016,33,7,3,5.56082514197045,5.415809814859244,11,3,6.373629502007457,4.5648985258051225,18,6,11.905544318664273,10.231945668153358,33,21,27.919624285335956,24.16361248998279,5.838095238095238,6.6,5.876190476190477,5.904761904761905,11.714285714285714,12.504761904761905,23.00952380952381,19.476190476190474,1,5.765307146570529,7.386565992917408,13.15187313948794,28.76628768551165,5.767765965587406,5.556223213891249,11.32398917947864,21.63970783424935,272.2,248.2,241.2,269.4,223.0,317.3333333333333,351.6,332.4,353.8,368.2,317.4,286.0,42.2,28.8,41.6,77.0,79.8,67.8,57.4,78.8,70.4,29.0,270.4,246.0,223.8,264.4,220.0,309.6666666666666,355.0,331.0,347.4,359.2,327.8,264.6666666666667,37.2,24.4,53.0,75.8,76.6,66.2,64.2,67.0,74.8,22.33333333333333,0.7151112395261485,0.9645283,1.3983838383838383,0.8754893744451279,0.8754893744451279,easy
4654,2015/2016,33,5,8,6.285318044813227,4.764093543681368,11,6,7.400986599422367,4.217917690452261,16,14,13.802847366141936,8.35631146736338,12,23,27.13316959274985,19.528295134748326,5.049019607843137,5.20952380952381,5.0588235294117645,5.266666666666667,10.107843137254902,10.476190476190476,18.245098039215687,21.523809523809526,0,4.879450260619176,4.792445553487668,9.671895814106854,23.30724238042995,6.61061233338544,4.297775024487224,10.90838735787266,16.04135796124989,250.6,257.8,212.6,249.0,224.4,317.3333333333333,365.2,337.2,360.2,358.6,340.8,266.0,42.6,31.6,51.2,73.8,71.0,56.6,67.6,65.6,71.4,18.66666666666667,271.4,231.8,215.6,269.4,207.6,321.3333333333334,295.6,266.8,278.4,299.0,271.0,217.6666666666667,39.8,25.2,48.8,73.8,155.8,131.2,121.2,139.0,143.2,66.66666666666666,0.2777678090794904,0.031959593,3.6001291989664086,-0.34034513951828754,-0.34034513951828754,medium
4655,2015/2016,33,8,5,6.157446954228677,7.27004991110258,2,8,5.64215811883532,6.7797251383035295,10,13,12.143146136347944,14.512683374391848,14,33,17.78694796359823,23.976644561641955,5.484536082474227,6.243421052631578,5.020618556701031,5.552631578947367,10.505154639175258,11.796052631578945,19.47422680412371,21.546052631578945,1,7.608630947468729,6.815322357951262,14.42395330542,23.04371348483771,6.151225603839372,6.140590506834206,12.29181611067357,15.25111025728808,254.6,225.0,216.8,251.0,199.2,298.6666666666667,208.0,210.0,193.6,210.6,195.2,214.6666666666667,44.2,21.0,56.2,71.4,219.0,184.6,209.8,241.2,204.4,128.6666666666666,285.0,249.2,235.2,293.0,241.0,329.6666666666666,297.6,274.6,294.6,313.2,278.8,217.6666666666667,49.0,35.4,56.2,82.4,146.6,125.0,143.6,166.8,141.0,31.33333333333333,0.1616886367428667,0.9294781,6.184726522187821,0.9158762552816966,0.9158762552816966,easy
4656,2015/2016,33,7,2,10.16625040635012,3.93336913454987,6,4,8.920250596443214,1.7135509348791582,13,6,19.942324869205926,4.92910641886452,16,22,24.435339333633117,17.763510911473045,7.444444444444445,5.79047619047619,6.092592592592593,5.285714285714286,13.537037037037036,11.076190476190476,21.61111111111111,25.114285714285714,1,5.90833514168349,4.831959245062569,10.74029438674606,19.93922662010138,4.39841627652384,4.87105024477289,9.269466521296723,17.32528975377273,244.6,208.4,208.0,239.0,203.2,300.3333333333333,283.0,260.8,286.0,279.6,267.8,212.3333333333333,42.2,30.6,57.0,73.6,153.8,125.0,122.4,146.2,133.8,65.33333333333333,233.4,226.4,202.6,251.0,209.8,275.6666666666666,343.0,298.0,333.0,364.6,334.8,213.6666666666667,37.6,34.2,50.6,73.4,77.6,63.0,64.6,71.0,68.4,30.66666666666667,0.4760271035251737,0.9527742,2.100720720720721,0.9098698164499964,0.9098698164499964,easy
4657,2015/2016,33,6,7,6.617767514744985,7.341164894090177,5,4,4.541063160666917,4.181929774218771,11,11,10.875400164914751,11.399123701648922,20,28,23.541588084443877,22.415113098335674,5.580962800875274,6.02020202020202,5.147702407002188,5.232323232323233,10.728665207877462,11.252525252525253,20.401531728665205,20.494949494949495,0,4.443755288668116,4.855344975004092,9.299100263672207,24.50561422973254,6.563056818470371,6.024873500294935,12.5879303187653,18.63341134509308,239.6,240.8,190.4,221.4,219.0,305.6666666666667,361.6,329.0,323.8,339.6,319.8,305.3333333333334,41.0,27.0,53.0,78.6,76.2,60.4,59.2,69.2,71.2,20.33333333333333,244.0,235.2,211.8,270.2,206.2,297.3333333333333,176.6,167.4,180.0,207.0,154.2,178.0,40.0,22.6,50.2,72.6,205.8,169.4,182.8,219.6,184.6,105.0,0.4054054054054055,0.023252882,2.4666666666666663,-0.6427110467444769,-0.6427110467444769,hard
4658,2015/2016,33,11,4,6.487878921889468,5.495834808337149,6,2,6.242292679772456,4.6113955879862125,17,6,12.062000170120072,8.873853158218719,31,23,22.45600190183491,15.709398140582334,5.418367346938775,6.074193548387096,5.336734693877551,5.551612903225806,10.755102040816327,11.6258064516129,24.224489795918366,20.983870967741936,0,4.90669838876964,6.110095264082381,11.01679365285204,23.95875578369657,6.463244745258356,5.917140981852543,12.38038572711089,18.92520891460205,277.2,261.2,236.4,278.4,241.8,295.6666666666666,218.8,200.6,194.6,211.4,169.8,207.3333333333333,45.6,31.0,53.8,75.6,217.8,185.4,201.4,218.8,194.8,124.3333333333333,269.8,239.2,222.0,270.2,219.4,294.0,297.4,262.2,274.2,294.4,271.0,253.0,41.4,31.0,42.6,73.8,149.4,119.6,123.0,142.4,136.6,59.66666666666667,0.5133945804060835,0.18796116,1.9478195488721803,-0.6687829731552067,-0.6687829731552067,hard
4659,2015/2016,34,9,2,8.442813208602523,5.034028342273485,9,3,5.611896419350967,3.5777687382160477,18,5,13.807112467394258,8.48237675117781,42,20,25.710991962074168,25.211176829102353,6.054313099041533,5.407766990291262,5.517571884984025,5.0,11.571884984025557,10.407766990291263,21.003194888178914,21.398058252427184,0,10.28760439142725,6.335139542559902,16.62274393398716,28.46828479130079,3.840968463909086,4.097204480915649,7.938172944824727,19.11442112207203,248.0,208.8,212.2,254.0,197.2,274.6666666666667,342.0,315.8,329.6,370.6,298.6,239.0,47.6,30.2,47.6,73.6,67.8,59.2,55.4,79.8,60.4,25.0,264.4,223.2,197.0,250.6,204.8,279.3333333333333,335.0,298.4,327.4,363.2,311.8,238.3333333333333,41.8,26.4,52.8,75.6,68.0,63.8,57.0,78.8,61.8,37.0,0.4428364688856729,0.041581772,2.258169934640523,-0.7201740316949882,-0.7201740316949882,hard
4660,2015/2016,34,11,9,4.551649079920317,6.843230378237465,4,9,4.018289267183318,4.712587840900697,15,18,8.988570375268967,10.369278646578774,24,14,17.83579639646662,11.69393493960515,5.682105263157895,7.933962264150943,5.3978947368421055,6.660377358490566,11.08,14.59433962264151,21.021052631578947,20.11320754716981,0,5.720734030725354,7.50838603861077,13.22912006933613,24.95203904940507,4.866167457631371,6.521760175306941,11.38792763293831,18.29566802576344,287.8,265.0,236.0,277.4,243.0,327.3333333333333,362.6,346.8,396.0,395.4,368.6,251.3333333333333,47.4,25.0,57.0,82.8,77.6,73.8,65.8,74.8,76.2,33.66666666666666,268.4,238.0,217.8,248.8,216.2,300.3333333333334,352.6,331.6,361.8,378.4,328.4,244.0,43.2,29.0,52.0,73.0,74.4,58.2,64.2,70.0,65.8,25.66666666666667,0.7165190203230849,0.04202636,1.3956363636363638,-2.379322502871646,-2.379322502871646,hard
4661,2015/2016,34,7,6,5.69059625035018,8.25376915657132,6,2,5.5777452560270255,6.307656341056555,13,8,11.89046521372493,15.118772955183758,26,8,26.543816378748925,19.52381501565031,6.231270358306188,6.3076923076923075,5.576547231270357,6.0,11.807817589576546,12.307692307692308,21.65798045602606,24.91346153846154,0,6.497303324961496,5.717265742135235,12.21456906709675,18.52369779627368,5.47803707735945,6.637874194220412,12.11591127157985,18.5374578636767,298.4,269.8,264.2,279.2,253.6,321.0,362.6,338.2,386.8,411.2,358.4,251.3333333333333,42.2,29.4,51.4,81.0,76.0,67.4,79.0,87.6,79.4,23.33333333333333,268.4,222.8,216.0,262.0,213.2,292.3333333333333,353.6,322.2,342.0,345.6,325.2,272.3333333333334,45.8,30.8,56.8,72.0,77.4,60.2,57.2,70.2,60.2,25.66666666666667,0.8130081300813008,0.031456996,1.23,-4.179599495847588,-4.179599495847588,hard
4662,2015/2016,34,4,5,7.467617443876046,6.043542779962118,3,9,4.673378739546385,5.450170884355685,7,14,11.86680834597405,11.95482846996137,8,32,29.773337471255495,25.983066885777983,6.03,5.849056603773585,5.22,5.9245283018867925,11.25,11.773584905660377,20.57,23.10377358490566,0,9.026796613210735,6.504321267956199,15.53111788116696,24.03034145158653,3.805166218683387,4.002838548926746,7.80800476761012,18.95981719325211,285.0,242.8,244.4,283.4,238.8,299.6666666666667,361.6,335.0,355.2,389.2,327.8,300.6666666666667,43.6,30.0,53.0,77.2,75.0,57.4,51.6,62.2,67.4,24.33333333333333,263.4,251.6,240.2,302.4,234.8,307.3333333333334,366.2,352.6,374.8,403.4,339.2,273.6666666666666,36.2,28.2,56.4,81.4,67.2,62.4,74.2,87.2,72.2,32.0,0.1630716134598792,0.08760867,6.132275132275133,-0.09016654035172508,-0.09016654035172508,medium
4663,2015/2016,34,0,4,5.916445947574324,5.620522880116745,4,11,6.771180689122194,7.345618028030892,4,15,12.322048405463484,12.38928020319679,13,34,28.010418436801586,23.446975044496487,5.235849056603773,5.474747474747475,5.273584905660377,5.343434343434343,10.50943396226415,10.818181818181818,21.537735849056602,24.292929292929294,0,5.789204971598682,7.385627197965511,13.17483216956421,25.62649785739991,5.2181786577525,4.965781962678292,10.18396062043078,18.78318481263055,247.8,235.8,224.0,281.8,215.2,290.6666666666666,341.8,324.0,361.8,375.2,314.6,263.3333333333333,42.4,27.4,42.8,77.6,77.4,60.2,59.0,58.0,70.6,29.66666666666667,276.0,244.4,234.4,280.8,236.6,263.6666666666667,343.2,318.2,348.8,374.6,318.8,262.6666666666667,47.2,27.2,50.8,75.2,79.8,67.6,64.8,75.0,69.6,35.0,0.4765957446808511,0.111422785,2.0982142857142856,-0.6976881824978969,-0.6976881824978969,hard
4664,2015/2016,34,4,2,5.071283190781306,3.193352944789181,7,5,4.617291312659408,3.807179930782361,11,7,9.538026121372086,6.853154674653893,41,14,21.649677877496117,19.145986935236113,5.754716981132075,6.175925925925926,5.273584905660377,5.703703703703703,11.028301886792454,11.87962962962963,25.08490566037736,21.694444444444443,1,7.122644179288789,7.540020707327843,14.66266488661664,25.49123635690719,5.154294738029321,4.220430716497894,9.374725454527209,14.99973844984992,253.2,229.8,209.2,267.6,205.2,299.3333333333333,361.6,329.6,343.0,367.0,340.8,283.6666666666666,41.6,31.6,52.6,76.4,76.2,63.2,61.6,63.4,73.4,34.33333333333334,261.6,253.2,245.0,292.0,230.8,309.6666666666666,369.4,356.8,398.6,391.4,354.4,256.0,44.6,25.4,52.0,74.8,85.4,75.4,83.6,78.2,82.6,40.0,0.270935960591133,0.8574413,3.690909090909091,0.8044634131160943,0.8044634131160943,easy
4665,2015/2016,34,4,4,6.980607306670869,4.611390843069444,5,8,6.377476112006509,5.555565007460663,9,12,13.438863139975025,10.00727458382704,8,19,25.930809270287696,16.624686413646334,6.566037735849057,5.510204081632653,5.877358490566038,4.989795918367347,12.443396226415095,10.5,19.49056603773585,19.418367346938776,1,6.161986887883064,5.048238786932185,11.21022567481525,21.60154407967567,4.337485999622439,5.626093059934433,9.963579059556869,15.39477453362012,306.2,274.4,269.2,288.6,256.8,312.0,289.6,277.2,276.8,275.2,258.8,268.6666666666667,41.2,29.6,64.2,81.0,75.8,67.2,71.4,73.4,73.8,38.33333333333334,278.4,252.4,230.0,291.6,240.0,306.3333333333333,366.8,335.4,352.0,350.0,342.8,294.0,44.4,28.8,55.6,78.6,78.6,65.0,67.8,70.2,73.2,25.0,0.4883720930232558,0.91045415,2.047619047619048,0.8249785737557845,0.8249785737557845,easy
4666,2015/2016,34,10,0,5.606892736597813,4.0456260193990445,7,5,6.381388276643397,5.0931400661376305,17,5,12.315393172762823,9.325721847654307,38,8,24.7257020965419,12.333349383157836,5.164163090128755,5.048543689320389,5.415236051502147,5.116504854368932,10.579399141630901,10.16504854368932,20.90557939914163,18.184466019417474,0,6.580626329155655,6.042962755065813,12.62358908422148,26.82554270072016,5.74417104317744,4.431820343005905,10.17599138618334,19.74627358244191,263.4,251.6,240.2,302.4,234.8,307.3333333333334,358.0,354.8,387.2,397.6,352.0,255.6666666666666,36.2,28.2,56.4,81.4,67.2,62.4,74.2,87.2,72.2,32.0,264.6,261.6,241.2,272.6,229.2,296.0,297.8,278.8,298.0,293.2,279.8,224.3333333333333,43.0,29.6,55.4,71.6,145.8,119.2,112.4,143.2,142.2,54.0,0.7561436672967865,0.019620115,1.3224999999999998,-3.0203174958366543,-3.0203174958366543,hard
